,review_rate,review_body
6154,40,"Ambiente convidativo para toda família. Conta com um espaço bastante amplo. A comida é muito saborosa, com várias opções."
6155,40,"Lugar agradável para almoçar e jantar com a família. Atendimento muito bom. Fica perto da BR Foods, com árvores e água corrente.Espaço para comer e se deliciar."
6156,50,Nota 10 ótima comida voce nao vai se arrepender tambem quero indicar o prato moqueca de peixe ao molho de creme
6157,50,"Local: fácil localização, receptivo e com ambiente para toda a família. (Com acessibilidade)Cardápio: com bastante opções e caprichado em suas combinações.Qualidade: A comida vem sempre antes do esperado, muito rapidamente e sempre impecável!Preço: justo (melhor ainda com mais pessoas para dividir)Dica: Peixe ao forno e filé de hilária sempre!!!"
6158,50,"A comida é boa, o local é agradável e no almoço por quilo a comida sai em conta, além disso, o restaurante tambem abre no domingo "
6159,50,"Ótimo ambiente para levar a família para refeições, com uma decoração externa que chama a atenção das crianças é uma excelente comida."
6160,30,"Boa comida, os garçons já estão bem espertos, servem rápido quando não lota, e ainda mais depois que colocaram uns sinalizadores para chama-los.mas não sei porque dizem tão bem do pantanal. Já fui umas 8 vezes, a comida é boa, é ok, mas não foge do trivial. tem o peixe ao forno que é gostoso. e de diferente carne de rã, que pedi, mas veio com gosto de gordura que pareceu a mesma que tinham fritado o peixe, Isso não gostei, Domingo lota, acho que por falta de opções em Toledo. Já foi mais barato, mesmo assim recomendo. E voltarei com certeza, até porque muita gente da família gosta."
6161,50,O restaurante é simples e todos os pratos são muito bem executados. A maioria dos pratos são a base de tilápia. Poderiam ter uma variedade maior de pratos e peixes. Sempre que possível retorno 
6162,50,"Restaurante que oferece um excelente peixe frito e peixe ao forno, lugar pra toda família, qualidade e bom atendimento."
6163,50,"Na minha opinião é o melhor restaurante da cidade no quesito sabor. É sempre lotado, sendo o melhor horário para se ir depois das 13 horas, mas vale muito a pena pelo sabor dos pratos."
6164,50,Fomos de peixe ao forno e estava divino! O ambiente é agradável e as crianças adoram o lago que tem na entrada.
6165,50,"Para quem gosta de culinária a base de peixe e um ambiente agradável é o lugar correto. O restaurante possui uma grande variedade de pratos a base de peixes, a comida é maravilhosa e o preço também.Na entrada do restaurante tem pequenos lagos com uma estrutura temática muito bonita, possui também um grande estacionamento."
6166,40,"restaurante com grande variedade de prartos com peixe. otimo restaurante para almoço em familia. a tilapia frita é otima, assim como outros pratos como o peixe ao forno. muito bom tambem. recomendo"
6167,50,"Sem sombra de dúvidas um dos melhores lugares que já comi peixe na minha vida, e eu nem de peixe gosto muito. Local muito agradável e a comida é excelente. O rodízio é Top"
6168,50,"Excelente! O ambiente, a vista, a comida, o atendimento. O preço é um pouco alto mas vale a pena. Os Sucos também são muito bons e encarecem a refeição mas, vale a pena."
6169,50,Restaurante bom e com otimo cardapio. Os peixes sao fesquinhos e deliciosos. Tem a opcao de peixe frito ou ao forno alem de muitas outras. 
6170,40,"O lugar é amplo e simples, com muitas mesas dispostas em um enorme salão.Os pratos são muito bem preparados. O peixe ao forno é imperdível, muito bom mesmo.Além dos pratos à base de peixe, também servem carne de rã."
6171,40,"lugar muot bom, amplos, pitoresco, pessoa bem atencioso, comida boa ( nao muito barata ) mas vale a pena, comi, Moqueca, Trairá e Jacaré, claro sem palavras foi muito bom e valeu muito a pena, indico a todos que gosta de comer um bom peixe"
6172,50,"Restaurante que oferece um excelente peixe frito e peixe ao forno, lugar pra toda família, qualidade e bom atendimento."
6173,50,"Na minha opinião é o melhor restaurante da cidade no quesito sabor. É sempre lotado, sendo o melhor horário para se ir depois das 13 horas, mas vale muito a pena pelo sabor dos pratos."
6174,50,Fomos de peixe ao forno e estava divino! O ambiente é agradável e as crianças adoram o lago que tem na entrada.
6175,50,"Para quem gosta de culinária a base de peixe e um ambiente agradável é o lugar correto. O restaurante possui uma grande variedade de pratos a base de peixes, a comida é maravilhosa e o preço também.Na entrada do restaurante tem pequenos lagos com uma estrutura temática muito bonita, possui também um grande estacionamento."
6176,40,"restaurante com grande variedade de prartos com peixe. otimo restaurante para almoço em familia. a tilapia frita é otima, assim como outros pratos como o peixe ao forno. muito bom tambem. recomendo"
6177,50,"Sem sombra de dúvidas um dos melhores lugares que já comi peixe na minha vida, e eu nem de peixe gosto muito. Local muito agradável e a comida é excelente. O rodízio é Top"
6178,50,"Excelente! O ambiente, a vista, a comida, o atendimento. O preço é um pouco alto mas vale a pena. Os Sucos também são muito bons e encarecem a refeição mas, vale a pena."
6179,50,Restaurante bom e com otimo cardapio. Os peixes sao fesquinhos e deliciosos. Tem a opcao de peixe frito ou ao forno alem de muitas outras. 
6180,40,"O lugar é amplo e simples, com muitas mesas dispostas em um enorme salão.Os pratos são muito bem preparados. O peixe ao forno é imperdível, muito bom mesmo.Além dos pratos à base de peixe, também servem carne de rã."
6181,40,"lugar muot bom, amplos, pitoresco, pessoa bem atencioso, comida boa ( nao muito barata ) mas vale a pena, comi, Moqueca, Trairá e Jacaré, claro sem palavras foi muito bom e valeu muito a pena, indico a todos que gosta de comer um bom peixe"
6182,50,"Uma delícia, quem vem á Toledo tem que visitar, ótimo cardápio, principalmente o peixe ao forno, ambiente familiar. Tudo de bom!!!"
6183,50,"Ótimo restaurante, atendimento muito bom. O garçom explicou os pratos e deu ótimas sugestões, que seguimos e não nos arrependemos. Provamos o ótimo peixe ao forno. Preço muito bom. Vale muito a pena. "
6184,50,"Lugar excelente! Comida muito boa, cardápio de peixe variado para todos os gostos, ambiente aconchegante é familiar, atendimento e preço bom! Recomendo!"
6185,50,"Ótimo atendimento, muito rápido... Ambiente agradável e aconchegante.Não deixe de experimentar o peixe ao forno, é sensacional...Vale a pena conferir."
6186,50,"Peixe ao forno indiscutível, o melhor local para saborear peixes em diversos pratos por um preço acessível."
6187,50,Toda vez que vou a trabalho para Toledo vou pelo menos uma ou duas vezes almoçar no restaurante onde tem um prato ótimo excelente o Peixe no Forno
6188,50,"Lugar maravilhoso para quem gosta de um bom peixe. É servido varias opções diferentes, somado a um lugar muito agradavel, excelente para uma refeição em familia ou amigos. Super recomendo."
6189,50,"Ótimo restaurante em se tratando de peixe (Tilápia), que é a especialidade da casa. Um bom atendimento, local agradável. Recomendo."
6190,40,"O restaurante serve comida com peixes aos pratos principais. São todos uma delícia, o lugar é aconchegante, o atendimento é bom, e o preço também."
6191,40,Lugar muito bom para quem quer saborear um peixe. Costuma estar bastante cheio. O preço é bom. O atendimento poderia ser melhor. Sugestão aos visitantes: peixe ao forno.
6192,50,"Uma delícia, quem vem á Toledo tem que visitar, ótimo cardápio, principalmente o peixe ao forno, ambiente familiar. Tudo de bom!!!"
6193,50,"Ótimo restaurante, atendimento muito bom. O garçom explicou os pratos e deu ótimas sugestões, que seguimos e não nos arrependemos. Provamos o ótimo peixe ao forno. Preço muito bom. Vale muito a pena. "
6194,50,"Lugar excelente! Comida muito boa, cardápio de peixe variado para todos os gostos, ambiente aconchegante é familiar, atendimento e preço bom! Recomendo!"
6195,50,"Ótimo atendimento, muito rápido... Ambiente agradável e aconchegante.Não deixe de experimentar o peixe ao forno, é sensacional...Vale a pena conferir."
6196,50,"Peixe ao forno indiscutível, o melhor local para saborear peixes em diversos pratos por um preço acessível."
6197,50,Toda vez que vou a trabalho para Toledo vou pelo menos uma ou duas vezes almoçar no restaurante onde tem um prato ótimo excelente o Peixe no Forno
6198,50,"Lugar maravilhoso para quem gosta de um bom peixe. É servido varias opções diferentes, somado a um lugar muito agradavel, excelente para uma refeição em familia ou amigos. Super recomendo."
6199,50,"Ótimo restaurante em se tratando de peixe (Tilápia), que é a especialidade da casa. Um bom atendimento, local agradável. Recomendo."
6200,40,"O restaurante serve comida com peixes aos pratos principais. São todos uma delícia, o lugar é aconchegante, o atendimento é bom, e o preço também."
6201,40,Lugar muito bom para quem quer saborear um peixe. Costuma estar bastante cheio. O preço é bom. O atendimento poderia ser melhor. Sugestão aos visitantes: peixe ao forno.
6202,50,"Muito bom! Participei de vários jantares, O peixe ao forno ( especialidade da casa) e o preferido de minha família, recomendo! "
6203,50,"Lugar agradável, bom custo benefício, peixe frito na hora e atendimento sensacional. Vale a pena conhecer. Super recomendo."
6204,50,"O melhor peixe da cidade!!! pra quem gosta de bom atendimento, comida boa e um otimo custo beneficio vale a pena conhecer."
6205,40,"Excelente opção de almoço em Toledo, para quem gosta de bom atendimento, de peixe frito na hora e de um purê sensacional. Ótimo custo benefício. Vale a pena conhecer."
6206,50,"Ambiente informal e o peixe delicioso . Ó prato da casa e a tilápia frita, servida com polenta, arroz, saladas. Vale a pena experimentar a traira desossada a milanesa e a moqueca! Também , outra vantagem é que funciona todos os dias..."
6207,40,"O restaurante Pantanal tem comida muito saborosa, ambiente agradável e simples e um atendimento muito eficiente. Os pratos são bem servidos e rápidos. Recomendado!"
6208,50,"Lugar simples mas de comida de excelente qualidade. Serve todo tipo de peixe e várias formas, além de servir comidas exóticas como Rã e carne de jacaré. Lugar aconchegante para sair com familia e amigos."
6209,50,"Bom espaço para se deliciar com diversos pratos à base de peixe. Local aconchegante, acessível. Chegar cedo para conseguir um bom lugar "
6210,30,"Atendimento rápido, falta um pouco de simpatia dos atendentes ate mesmo para explicar o funcionamento do restaurante para quem esta lá na primeira vez, comida boa, mas a polenta é horrível, não deve ser o melhor restaurante de Toledo."
6211,50,"Lugar ótimo pra levar a família e amigos que não conhecem a cidade! Comida maravilhosa, variedade de peixes e atendimento rápido! Não tem erro!!"
6212,50,"Muito bom! Participei de vários jantares, O peixe ao forno ( especialidade da casa) e o preferido de minha família, recomendo! "
6213,50,"Lugar agradável, bom custo benefício, peixe frito na hora e atendimento sensacional. Vale a pena conhecer. Super recomendo."
6214,50,"O melhor peixe da cidade!!! pra quem gosta de bom atendimento, comida boa e um otimo custo beneficio vale a pena conhecer."
6215,40,"Excelente opção de almoço em Toledo, para quem gosta de bom atendimento, de peixe frito na hora e de um purê sensacional. Ótimo custo benefício. Vale a pena conhecer."
6216,50,"Ambiente informal e o peixe delicioso . Ó prato da casa e a tilápia frita, servida com polenta, arroz, saladas. Vale a pena experimentar a traira desossada a milanesa e a moqueca! Também , outra vantagem é que funciona todos os dias..."
6217,40,"O restaurante Pantanal tem comida muito saborosa, ambiente agradável e simples e um atendimento muito eficiente. Os pratos são bem servidos e rápidos. Recomendado!"
6218,50,"Lugar simples mas de comida de excelente qualidade. Serve todo tipo de peixe e várias formas, além de servir comidas exóticas como Rã e carne de jacaré. Lugar aconchegante para sair com familia e amigos."
6219,50,"Bom espaço para se deliciar com diversos pratos à base de peixe. Local aconchegante, acessível. Chegar cedo para conseguir um bom lugar "
6220,30,"Atendimento rápido, falta um pouco de simpatia dos atendentes ate mesmo para explicar o funcionamento do restaurante para quem esta lá na primeira vez, comida boa, mas a polenta é horrível, não deve ser o melhor restaurante de Toledo."
6221,50,"Lugar ótimo pra levar a família e amigos que não conhecem a cidade! Comida maravilhosa, variedade de peixes e atendimento rápido! Não tem erro!!"
6222,40,"Excelente Tilapia frita, com uma polenta com queijo muito gostosa, a qualidade do atendimento e da comida e muito boa."
6223,50,"Excelente opcao de pratos alacarte , porções generosas e com muita qualidade no servico prestado...recomendo. .."
6224,50,Excelente tilapia grelha e polenta frita com queijo. Pratos muito bem servidos e ambiente agradável para um almoço com família ou amigos
6225,30,"Lugar bom. Boa higiene, bom atendimento, boa comida. Um lugar comum, nada de especial. O preço, é super em conta, acho que por isso é tão cheio, o que torna o lugar nada aconchegante."
6226,40,"Além dos tradicionais peixes, o restaurante conta com porções de carne de jacaré e rã.Local bem arejado e amplo.Bom atendimento."
6227,40,"Local espaçoso, arejado e bem aconchegante. O melhor peixe ao forno da região, sempre lotado o que atrasa um pouco nos pedidos. Mas vale super a pena ir."
6228,50,"amo esse lugar como la quase toda semana, o melhor peixe ao forno do mundoo, e a melhor polenta com queijo sensacional"
6229,50,"Local bem arejado e muito bonito, com um ótimo atendimento e uma qualidade culinária excelente, o peixe ao forno (acredito que seja o carro chefe) é sem dúvidas o melhor que já experimentei, simplesmente divino!"
6230,50,"Ê o melhor restaurante com peixes da regiao, amamos ir la.. o lugar é bem gostoso mesmo na correria do dia a dia faz voce desacelerar e ter pouco contato natureza mesmo que de relampago.. todos pratos sao gostosos mas acho a traira sem espinha divina.. em cascavel tem outra filial deles mas em toledo é muito melhor!!"
6231,50,"O Restaurante pantanal tem uma variedade no cardápio bastante grande, servindo os mais diversos pratos, e o principal, todo muito saboroso, aliado ao bom atendimento."
6232,40,"Excelente Tilapia frita, com uma polenta com queijo muito gostosa, a qualidade do atendimento e da comida e muito boa."
6233,50,"Excelente opcao de pratos alacarte , porções generosas e com muita qualidade no servico prestado...recomendo. .."
6234,50,Excelente tilapia grelha e polenta frita com queijo. Pratos muito bem servidos e ambiente agradável para um almoço com família ou amigos
6235,30,"Lugar bom. Boa higiene, bom atendimento, boa comida. Um lugar comum, nada de especial. O preço, é super em conta, acho que por isso é tão cheio, o que torna o lugar nada aconchegante."
6236,40,"Além dos tradicionais peixes, o restaurante conta com porções de carne de jacaré e rã.Local bem arejado e amplo.Bom atendimento."
6237,40,"Local espaçoso, arejado e bem aconchegante. O melhor peixe ao forno da região, sempre lotado o que atrasa um pouco nos pedidos. Mas vale super a pena ir."
6238,50,"amo esse lugar como la quase toda semana, o melhor peixe ao forno do mundoo, e a melhor polenta com queijo sensacional"
6239,50,"Local bem arejado e muito bonito, com um ótimo atendimento e uma qualidade culinária excelente, o peixe ao forno (acredito que seja o carro chefe) é sem dúvidas o melhor que já experimentei, simplesmente divino!"
6240,50,"Ê o melhor restaurante com peixes da regiao, amamos ir la.. o lugar é bem gostoso mesmo na correria do dia a dia faz voce desacelerar e ter pouco contato natureza mesmo que de relampago.. todos pratos sao gostosos mas acho a traira sem espinha divina.. em cascavel tem outra filial deles mas em toledo é muito melhor!!"
6241,50,"O Restaurante pantanal tem uma variedade no cardápio bastante grande, servindo os mais diversos pratos, e o principal, todo muito saboroso, aliado ao bom atendimento."
6242,50,Boa variedade de pratos no restaurante. Tem até JACARÉ e carne de rã no cardápio. As porções de peixe frito e polenta são maravilhosas
6243,50,"Restaurante com ótima comida, lugar lindo aconchegante, espaçoso, Atendimento rápido e eficiente! Preço acessível! Super recomendo!!"
6244,40,"Restaurante espaçoso e movimentado. Grande variedade de peixes e frutos do mar. Experimentei a porção de tilápia (mini) que vem com acompanhamentos e uma de camarão e são suficientes para 3 pessoas. O atendimento é rápido e o preço é justo. Fui na hora do almoço e embora estivesse muito calor do lado de fora, e o restaurante estivesse cheio, o ambiente estava agradável. Recomendo conhecer."
6245,50,"Peixe ao forno é perfeito!!!! Peixe ao molho de ervas aconselho também, aconselho de olhos fechados para quem curte um peixinho!"
6246,50,"Comida maravilhosa a um preço super honesto, atendimento rápido, tudo muito limpo e organizado, conseguem atender muitas pessoas, porem nos sábados e domingos sugiro ir antes das 12h, pra não pegar fila."
6247,40,Comida muito gostosa atendimento rapido e prestativo. Cardapio com muita variedade com algumas carnes exóticas. Recomendo uma porção de carne de jacaré.
6248,50,"Este restaurante é excelente para uma refeição com amigos e familiares, preço acessível e qualidade da comida é muito bom.Recomendo o peixe ao forno...Atendimento rápido e o tempo de preparo dos pratos são pontos fortes.Uma pena que acabou o torresmo que acompanhava a cerveja."
6249,50,Vale a pena ter a experiencia de uma refeição com amigos e familiares no ambiente bem descontraído do Peixe Frito Pantanla. Equipe bem preparada para atender.
6250,30,"Ótimo ambiente e decoração, espaçoso e muito procurado pelis habitantes da cidade. O preparo dos peixes pode melhorar, especialmente com a utilização de tempeiros mais frescos e eliminação de tempeiros prontos atualmente utilizados. O atendimento geralmente é bom, porém quando fomos na última vez o sistema caiu e deixaram de mandar alguns pratos."
6251,40,"Comida de boa qualidade, além de ser muito variada é muito saborosa e um ótimo atendimento. Lembro somente que o local é de um acesso bastante complexo."
6252,50,Boa variedade de pratos no restaurante. Tem até JACARÉ e carne de rã no cardápio. As porções de peixe frito e polenta são maravilhosas
6253,50,"Restaurante com ótima comida, lugar lindo aconchegante, espaçoso, Atendimento rápido e eficiente! Preço acessível! Super recomendo!!"
6254,40,"Restaurante espaçoso e movimentado. Grande variedade de peixes e frutos do mar. Experimentei a porção de tilápia (mini) que vem com acompanhamentos e uma de camarão e são suficientes para 3 pessoas. O atendimento é rápido e o preço é justo. Fui na hora do almoço e embora estivesse muito calor do lado de fora, e o restaurante estivesse cheio, o ambiente estava agradável. Recomendo conhecer."
6255,50,"Peixe ao forno é perfeito!!!! Peixe ao molho de ervas aconselho também, aconselho de olhos fechados para quem curte um peixinho!"
6256,50,"Comida maravilhosa a um preço super honesto, atendimento rápido, tudo muito limpo e organizado, conseguem atender muitas pessoas, porem nos sábados e domingos sugiro ir antes das 12h, pra não pegar fila."
6257,40,Comida muito gostosa atendimento rapido e prestativo. Cardapio com muita variedade com algumas carnes exóticas. Recomendo uma porção de carne de jacaré.
6258,50,"Este restaurante é excelente para uma refeição com amigos e familiares, preço acessível e qualidade da comida é muito bom.Recomendo o peixe ao forno...Atendimento rápido e o tempo de preparo dos pratos são pontos fortes.Uma pena que acabou o torresmo que acompanhava a cerveja."
6259,50,Vale a pena ter a experiencia de uma refeição com amigos e familiares no ambiente bem descontraído do Peixe Frito Pantanla. Equipe bem preparada para atender.
6260,30,"Ótimo ambiente e decoração, espaçoso e muito procurado pelis habitantes da cidade. O preparo dos peixes pode melhorar, especialmente com a utilização de tempeiros mais frescos e eliminação de tempeiros prontos atualmente utilizados. O atendimento geralmente é bom, porém quando fomos na última vez o sistema caiu e deixaram de mandar alguns pratos."
6261,40,"Comida de boa qualidade, além de ser muito variada é muito saborosa e um ótimo atendimento. Lembro somente que o local é de um acesso bastante complexo."
6262,40,"Apesar do ambiente simples, é amplo, limpo a comida é muito boa, o atendimento é bom, e não é caro.O peixe ao forno é um dos pratos mais tradicionais, é muito bom! Minha filha que não gosta muito de comidas com molho, se acaba comendo esse prato...:)"
6263,50,"Sou um cliente habitual! O local é muito bom tanto para almoços com a família como a trabalho. Pratos simples, saborosos e atendimento nota 10!!"
6264,30,"Ambiente simples, com bom atendimento. Os pratos servidos também são simples, mas muito saborosos. Serve peixes de rio."
6265,40,"Comida de excelente qualidade, recomendo o prato (peixe ao forno), muito bom!! Atendimento muito bom e rápido, a única questão a comentar como ponto negativo é que como o ambiente é fechado, possui muuito ruído das pessoas..."
6266,40,"O restaurante serve peixes de rio e alguns frutos do mar. Os pratos menores servem facilmente de de duas a três pessoas. Acompanham arroz, salada e uma ótima polenta frita com queijo. O preço é bem acessível. O ambiente é amplo e simples, com uma vista agradável para os tanques de peixes e o amplo terreno do restaurante."
6267,40,"Comida de excelente qualidade, ambiente agradável, preço justo , atendimento bom e estacionamento gratuito."
6268,50,comida de ótima qualidade e bom atendimento um ambiente muito bom para passar horas com a família bom d++++++++++++
6269,40,"Ótimo atendimento, bom cardápio preço acessível. ambiente agradável , estacionamento próprio fácil acesso ."
6270,50,Uma excelente opção para os apreciadores de peixes. Servem vários pratos a base de peixe com acompanhamentos. Também um bom local para tomar um chopp ou uma cerveja com amigos. Tem um excelente custo benefício.
6271,30,"Os pratos são gostosos, nada excepcional, o preço faz jus, oferece boa variedade de opções, e o atendimento é rápido. Ambiente barulhento devido a grande capacidade de pessoas. As porções tem um tamanho razoável."
6272,40,"Apesar do ambiente simples, é amplo, limpo a comida é muito boa, o atendimento é bom, e não é caro.O peixe ao forno é um dos pratos mais tradicionais, é muito bom! Minha filha que não gosta muito de comidas com molho, se acaba comendo esse prato...:)"
6273,50,"Sou um cliente habitual! O local é muito bom tanto para almoços com a família como a trabalho. Pratos simples, saborosos e atendimento nota 10!!"
6274,30,"Ambiente simples, com bom atendimento. Os pratos servidos também são simples, mas muito saborosos. Serve peixes de rio."
6275,40,"Comida de excelente qualidade, recomendo o prato (peixe ao forno), muito bom!! Atendimento muito bom e rápido, a única questão a comentar como ponto negativo é que como o ambiente é fechado, possui muuito ruído das pessoas..."
6276,40,"O restaurante serve peixes de rio e alguns frutos do mar. Os pratos menores servem facilmente de de duas a três pessoas. Acompanham arroz, salada e uma ótima polenta frita com queijo. O preço é bem acessível. O ambiente é amplo e simples, com uma vista agradável para os tanques de peixes e o amplo terreno do restaurante."
6277,40,"Comida de excelente qualidade, ambiente agradável, preço justo , atendimento bom e estacionamento gratuito."
6278,50,comida de ótima qualidade e bom atendimento um ambiente muito bom para passar horas com a família bom d++++++++++++
6279,40,"Ótimo atendimento, bom cardápio preço acessível. ambiente agradável , estacionamento próprio fácil acesso ."
6280,50,Uma excelente opção para os apreciadores de peixes. Servem vários pratos a base de peixe com acompanhamentos. Também um bom local para tomar um chopp ou uma cerveja com amigos. Tem um excelente custo benefício.
6281,30,"Os pratos são gostosos, nada excepcional, o preço faz jus, oferece boa variedade de opções, e o atendimento é rápido. Ambiente barulhento devido a grande capacidade de pessoas. As porções tem um tamanho razoável."
6282,30,"O lugar é simples mas agradável. Pra quem quer comer um peixinho é um bom lugar. Falta capricho com alguns detalhes. Não tem um bom azeite e em embalagem adequada, não tem vinagre pra temperar a salada, oferecem um molho preparado que não tem um bom aspecto no vidro. Detalhes... "
6283,50,"Local limpo,arejado,iluminado e com uma paisagem linda.Serve porções e pratos a base de peixe que são deliciosos....vale a pena experimentar."
6284,40,"A comida é muito boa, vale a visita com a família reunida. A porções são excelentes. Leve a esposa, ela vai amar."
6285,50,"O ambiente é ótimo, climatizado, limpo, atendimento bom, a comida é saborosa, recomendo para quem não conhece."
6286,50,"Atendimento nota dez, pratos deliciosos, incluindo uma mandioca frita que só eles sabem fazer! Além de ser um ambiente próximo à natureza, com uma vista linda!"
6287,50,"Antedimento ótimo, sem fala na comida que é excelente.... Um dos melhores pratos é o peixe de forno, sem dúvida o melhor que já experimentei."
6288,40,"Os pratos servidos são a base de tilápia:tilápia frita, ao forno com molho, arroz, polenta, etc... A porção média serve 04 pessoas. Saladas mista e diversas. Atendimento rápido, familiar, o preço e razoável. Tem cerveja, refrigerantes, sucos e picolé. Possui um salão amplo, bem arejado com vista para os tanques de peixes e o jardim. Estacionamento grande e gratuito. Ideal para almoço e jantar com pequenos grupos de amigos ou familiares. Eu recomendo."
6289,40,"Pedimos peixe frito e ao forno com molho. Os dois estavam muito bons!O peixe ao forno com molho parece um strogonoff de peixe.As porções são generosas, boas para servir uma família.O local é uma fazenda, com tanques de criação dos peixes. Portanto, se você nunca visitou o restaurante, é interessante ir no almoço para aproveitar o ar livre.O salão é enorme, com muitas mesas, então o barulho é um pouco alto, pela quantidade de pessoas. É simples, muito familiar. Tudo muito gostoso."
6290,40,"Neste restaurante o forte são os pratos na base de Tilápia. A tradicional, meu preferido, tem tilápia frita, com salada, arroz e polenta frita (recomendo pedir com queijo derretido). Outras formas são as versões ao forno (tipo strogonoff) e com ervas finas. As duas muito boas também.Pode-se degustar também Rã e outros tipos de peixe mas, como disse, o forte é tilápia.O preço dos pratos é razoável mas o das bebidas é, ao meu ver, um pouco alto.A estrutura que oferece ao visitante é muito boa. Amplo salão principal, salão privativo para reuniões, estacionamento muito grande e um telhado próprio para facilitar a entrada e saída em dias de chuva.Recomendo muito !!!"
6291,50,Para mim um dos melhores restaurantes da região. Apesar da grande procura o atendimento e rápido e profissional. O tempero e a qualidade são constantes. Preço convidativo e ambiente informal completam o pacote. Ideal para almoço e jantar com colegas de trabalho e amigos.
6292,30,"O lugar é simples mas agradável. Pra quem quer comer um peixinho é um bom lugar. Falta capricho com alguns detalhes. Não tem um bom azeite e em embalagem adequada, não tem vinagre pra temperar a salada, oferecem um molho preparado que não tem um bom aspecto no vidro. Detalhes... "
6293,50,"Local limpo,arejado,iluminado e com uma paisagem linda.Serve porções e pratos a base de peixe que são deliciosos....vale a pena experimentar."
6294,40,"A comida é muito boa, vale a visita com a família reunida. A porções são excelentes. Leve a esposa, ela vai amar."
6295,50,"O ambiente é ótimo, climatizado, limpo, atendimento bom, a comida é saborosa, recomendo para quem não conhece."
6296,50,"Atendimento nota dez, pratos deliciosos, incluindo uma mandioca frita que só eles sabem fazer! Além de ser um ambiente próximo à natureza, com uma vista linda!"
6297,50,"Antedimento ótimo, sem fala na comida que é excelente.... Um dos melhores pratos é o peixe de forno, sem dúvida o melhor que já experimentei."
6298,40,"Os pratos servidos são a base de tilápia:tilápia frita, ao forno com molho, arroz, polenta, etc... A porção média serve 04 pessoas. Saladas mista e diversas. Atendimento rápido, familiar, o preço e razoável. Tem cerveja, refrigerantes, sucos e picolé. Possui um salão amplo, bem arejado com vista para os tanques de peixes e o jardim. Estacionamento grande e gratuito. Ideal para almoço e jantar com pequenos grupos de amigos ou familiares. Eu recomendo."
6299,40,"Pedimos peixe frito e ao forno com molho. Os dois estavam muito bons!O peixe ao forno com molho parece um strogonoff de peixe.As porções são generosas, boas para servir uma família.O local é uma fazenda, com tanques de criação dos peixes. Portanto, se você nunca visitou o restaurante, é interessante ir no almoço para aproveitar o ar livre.O salão é enorme, com muitas mesas, então o barulho é um pouco alto, pela quantidade de pessoas. É simples, muito familiar. Tudo muito gostoso."
6300,40,"Neste restaurante o forte são os pratos na base de Tilápia. A tradicional, meu preferido, tem tilápia frita, com salada, arroz e polenta frita (recomendo pedir com queijo derretido). Outras formas são as versões ao forno (tipo strogonoff) e com ervas finas. As duas muito boas também.Pode-se degustar também Rã e outros tipos de peixe mas, como disse, o forte é tilápia.O preço dos pratos é razoável mas o das bebidas é, ao meu ver, um pouco alto.A estrutura que oferece ao visitante é muito boa. Amplo salão principal, salão privativo para reuniões, estacionamento muito grande e um telhado próprio para facilitar a entrada e saída em dias de chuva.Recomendo muito !!!"
6301,50,Para mim um dos melhores restaurantes da região. Apesar da grande procura o atendimento e rápido e profissional. O tempero e a qualidade são constantes. Preço convidativo e ambiente informal completam o pacote. Ideal para almoço e jantar com colegas de trabalho e amigos.
6302,40,"Adoro este prato e acompanha ainda salada e arroz.Peça também porção de mandioca e tilápia frita. (Esta não tem gosto de ração ) não gostei da traíra frita desta vez.Poderia ter melhores opções de vinhos, fica a dica."
6303,50,"O restaurante possui um ambiente simples porém aconchegante. O atendimento foi realmente rápido e satisfatório. Possui um ótimo custo benefício, pedi a menor porção do peixe ao forno, comemos em duas pessoas e ainda sobrou um pouco. É uma excelente opção tanto para almoço quanto para o jantar."
6304,50,"Ótimo lugar para frequentar com a família. Lugar amplo e movimentado... com um ótimo atendimento. Além dos diversos tipos de peixe eu recomendo a torta de peixe ao forno, é excelente. "
6305,40,"O Pantanal é um local muito bom para aquele almoço de domingo. A comida é muito boa, com peixe ao forno que dispensa comentários. Os atendentes são bons, mesmo no meio da ""correria"" que costuma ser aos finais de semana. O ponto de melhoria com certeza é quanto à falta de ar condicionado, o que faz padecer durante a maior parte do ano e o calor de Toledo."
6306,40,"Local simples, aprazível e amplo, bom estacionamento. Atendimento ágil e gentil. Alimentação à base de peixes, saborosa e completa. Preços compatíveis com a oferta."
6307,50,"Restaurante simples, porém, comida muito boa e bem servida. O preço também justo. O local é isolado mas fácil de chegar."
6308,40,"A comida a base de peixe muito saborosa. Tem um bom e ágil atendimento. Lugar bem espaçoso, só não tem uma boa acústica."
6309,40,"Um local meio com um pouco de ar de interior no meio da cidade de Toledo, os pratos são saborosos, muito bem servidos mesmo; Atendentes muito atenciosos e simpáticos. Vale muito a pena a visita."
6310,50,"Eu e meu marido e muitas vezes em grupos de amigos vamos ao restaurante. Muito saborosos os pratos a base de peixe. Lugar amplo , bom estacionamento e o bem atendimento são muito eficientes para agradar o publico que frequenta o local."
6311,50,"Um local no meio da Cidade, porém com ar de chacara. O Restaurante serve comidas maravilhosas a base de peixe, principalmente o Peixe ao Forno."
6312,40,"Adoro este prato e acompanha ainda salada e arroz.Peça também porção de mandioca e tilápia frita. (Esta não tem gosto de ração ) não gostei da traíra frita desta vez.Poderia ter melhores opções de vinhos, fica a dica."
